,station,year,month,day,daily rainfall total (mm),highest 30 min rainfall (mm),highest 60 min rainfall (mm),highest 120 min rainfall (mm),mean temperature (°c),maximum temperature (°c),minimum temperature (°c),mean wind speed (km/h),max wind speed (km/h),mean temperature (â°c),maximum temperature (â°c),minimum temperature (â°c)
11830,Paya Lebar,2020.0,7.0,2.0,0.0,-,-,-,,,,10.7,    24.1,29.4,32.1,28.0
11831,Paya Lebar,2020.0,7.0,3.0,0.0,-,-,-,,,,10.3,    27.8,29.9,32.3,28.0
11832,Paya Lebar,2020.0,7.0,4.0,0.1,-,-,-,,,,8.6,    27.8,29.1,32.3,25.8
11833,Paya Lebar,2020.0,7.0,5.0,0.1,-,-,-,,,,5.6,    24.1,28.5,32.2,26.5
11834,Paya Lebar,2020.0,7.0,6.0,4.4,-,-,-,,,,9.0,    29.6,29.4,32.5,26.8
11835,Paya Lebar,2020.0,7.0,7.0,0.2,-,-,-,,,,5.6,    29.6,28.2,30.9,26.5
11836,Paya Lebar,2020.0,7.0,8.0,24.1,-,-,-,,,,4.2,    22.2,27.7,31.0,25.0
11837,Paya Lebar,2020.0,7.0,9.0,4.1,-,-,-,,,,9.7,    25.9,26.2,28.0,24.8
11838,Paya Lebar,2020.0,7.0,10.0,0.0,-,-,-,,,,3.9,    18.5,27.6,30.7,25.3
11839,Paya Lebar,2020.0,7.0,11.0,2.2,-,-,-,,,,4.4,    18.5,27.9,30.0,24.7
11840,Paya Lebar,2020.0,7.0,12.0,1.0,-,-,-,,,,9.4,    40.7,28.8,31.7,26.2
11841,Paya Lebar,2020.0,7.0,13.0,32.4,-,-,-,,,,7.3,    29.6,26.3,28.7,24.1
11842,Paya Lebar,2020.0,7.0,14.0,0.0,-,-,-,,,,6.7,    20.4,27.3,29.0,25.9
11843,Paya Lebar,2020.0,7.0,15.0,0.2,-,-,-,,,,7.9,    24.1,28.2,30.2,26.2
11844,Paya Lebar,2020.0,7.0,16.0,0.3,-,-,-,,,,5.3,    27.8,28.8,33.8,26.4
11845,Paya Lebar,2020.0,7.0,17.0,0.0,-,-,-,,,,6.5,    31.5,29.6,33.2,26.8
11846,Paya Lebar,2020.0,7.0,18.0,0.0,-,-,-,,,,5.2,    25.9,28.7,32.5,26.3
11847,Paya Lebar,2020.0,7.0,19.0,0.0,-,-,-,,,,5.9,    25.9,29.1,32.6,26.5
11848,Paya Lebar,2020.0,7.0,20.0,0.0,-,-,-,,,,7.7,    29.6,29.8,34.0,27.4
11849,Paya Lebar,2020.0,7.0,21.0,0.2,-,-,-,,,,7.8,-,29.4,32.7,27.2
11850,Paya Lebar,2020.0,7.0,22.0,41.0,-,-,-,,,,5.4,-,28.2,30.5,24.4
11851,Paya Lebar,2020.0,7.0,23.0,3.4,-,-,-,,,,7.4,    33.3,28.2,31.1,25.0
11852,Paya Lebar,2020.0,7.0,24.0,27.8,-,-,-,,,,5.8,    37.0,27.6,30.4,24.0
11853,Paya Lebar,2020.0,7.0,25.0,1.3,-,-,-,,,,6.4,    33.3,27.7,31.5,25.7
11854,Paya Lebar,2020.0,7.0,26.0,16.9,-,-,-,,,,8.6,    42.6,27.9,31.3,24.2
11855,Paya Lebar,2020.0,7.0,27.0,27.5,-,-,-,,,,7.5,    46.3,27.0,29.7,22.7
11856,Paya Lebar,2020.0,7.0,28.0,0.0,-,-,-,,,,8.2,    31.5,28.4,30.8,25.6
11857,Paya Lebar,2020.0,7.0,29.0,14.3,-,-,-,,,,5.3,    40.7,26.6,28.9,24.0
11858,Paya Lebar,2020.0,7.0,30.0,0.4,-,-,-,,,,7.6,    27.8,28.5,31.9,25.8
11859,Paya Lebar,2020.0,7.0,31.0,1.8,-,-,-,,,,9.8,    25.9,29.0,31.9,24.8
11860,Paya Lebar,2020.0,8.0,1.0,0.0,-,-,-,,,,11.7,    29.6,29.1,31.4,    26.3
11861,Paya Lebar,2020.0,8.0,2.0,0.0,-,-,-,,,,12.0,    33.3,29.4,32.0,    27.5
11862,Paya Lebar,2020.0,8.0,3.0,0.0,-,-,-,,,,10.3,    27.8,29.8,32.3,    26.7
11863,Paya Lebar,2020.0,8.0,4.0,3.6,-,-,-,,,,9.3,    37.0,28.6,30.7,    25.0
11864,Paya Lebar,2020.0,8.0,5.0,0.0,-,-,-,,,,11.2,    33.3,29.3,31.9,    27.6
11865,Paya Lebar,2020.0,8.0,6.0,0.0,-,-,-,,,,8.3,    24.1,29.7,32.3,    27.4
11866,Paya Lebar,2020.0,8.0,7.0,0.0,-,-,-,,,,10.0,    33.3,30.1,33.5,    27.8
11867,Paya Lebar,2020.0,8.0,8.0,0.0,-,-,-,,,,10.4,    27.8,30.2,33.5,    28.1
11868,Paya Lebar,2020.0,8.0,9.0,0.0,-,-,-,,,,10.0,    25.9,30.3,33.7,    28.2
11869,Paya Lebar,2020.0,8.0,10.0,0.0,-,-,-,,,,12.0,    29.6,30.4,33.1,    28.3
11870,Paya Lebar,2020.0,8.0,11.0,0.1,-,-,-,,,,9.9,    29.6,30.3,33.2,    28.4
11871,Paya Lebar,2020.0,8.0,12.0,0.1,-,-,-,,,,7.6,    33.3,28.6,31.7,    23.5
11872,Paya Lebar,2020.0,8.0,13.0,54.3,-,-,-,,,,9.3,    22.2,29.0,33.0,    24.2
11873,Paya Lebar,2020.0,8.0,14.0,60.5,-,-,-,,,,5.9,    33.3,26.4,29.2,    23.4
11874,Paya Lebar,2020.0,8.0,15.0,0.0,-,-,-,,,,4.6,    24.1,28.4,31.9,    25.3
11875,Paya Lebar,2020.0,8.0,16.0,1.4,-,-,-,,,,9.0,    35.2,28.3,30.2,    26.3
11876,Paya Lebar,2020.0,8.0,17.0,57.2,-,-,-,,,,5.6,    31.5,27.5,31.1,    23.3
11877,Paya Lebar,2020.0,8.0,18.0,11.9,-,-,-,,,,7.1,    35.2,27.4,29.9,    25.2
11878,Paya Lebar,2020.0,8.0,19.0,2.5,-,-,-,,,,5.5,    31.5,28.4,31.7,    25.8
11879,Paya Lebar,2020.0,8.0,20.0,4.8,-,-,-,,,,7.7,    31.5,28.3,31.4,    26.2
11880,Paya Lebar,2020.0,8.0,21.0,0.0,     0.0,     0.0,     0.0,,,,10.2,    37.0,29.8,33.1,    27.6
11881,Paya Lebar,2020.0,8.0,22.0,6.1,     5.6,     5.6,     5.8,,,,6.3,    24.1,28.1,32.7,    25.0
11882,Paya Lebar,2020.0,8.0,23.0,15.7,-,-,-,,,,3.7,    35.2,25.9,27.8,    23.4
11883,Paya Lebar,2020.0,8.0,24.0,0.0,-,-,-,,,,5.7,-,28.6,33.5,    24.7
11884,Paya Lebar,2020.0,8.0,25.0,0.0,     0.0,     0.0,     0.0,,,,7.7,    42.6,28.4,32.1,-
11885,Paya Lebar,2020.0,8.0,26.0,2.1,-,-,-,,,,11.4,    38.9,27.4,31.7,    24.4
11886,Paya Lebar,2020.0,8.0,27.0,0.0,-,-,-,,,,10.3,    35.2,28.3,30.8,    24.5
11887,Paya Lebar,2020.0,8.0,28.0,0.0,-,-,-,,,,11.3,    42.6,29.3,32.5,    27.3
11888,Paya Lebar,2020.0,8.0,29.0,2.7,-,-,-,,,,5.9,    38.9,27.5,31.3,-
11889,Paya Lebar,2020.0,8.0,30.0,0.0,-,-,-,,,,9.6,    33.3,29.0,32.7,    27.1
11890,Paya Lebar,2020.0,8.0,31.0,1.1,-,-,-,,,,8.9,    35.2,29.1,32.2,    27.5
11891,Paya Lebar,2020.0,9.0,1.0,11.6,-,-,-,,,,9.0,    44.4,28.3,31.6,24.1
11892,Paya Lebar,2020.0,9.0,2.0,0.0,-,-,-,,,,7.9,    25.9,28.9,32.0,27.1
11893,Paya Lebar,2020.0,9.0,3.0,11.3,-,-,-,,,,4.5,    22.2,27.6,29.6,26.6
11894,Paya Lebar,2020.0,9.0,4.0,0.6,-,-,-,,,,7.7,    31.5,28.1,31.2,25.8
11895,Paya Lebar,2020.0,9.0,5.0,24.7,-,-,-,,,,6.3,    33.3,25.9,28.3,23.9
11896,Paya Lebar,2020.0,9.0,6.0,27.7,-,-,-,,,,4.2,    27.8,27.0,31.9,24.1
11897,Paya Lebar,2020.0,9.0,7.0,0.0,-,-,-,,,,7.0,    29.6,28.5,32.6,25.6
11898,Paya Lebar,2020.0,9.0,8.0,0.0,-,-,-,,,,8.6,    37.0,28.8,32.4,27.0
11899,Paya Lebar,2020.0,9.0,9.0,0.0,-,-,-,,,,6.1,    33.3,29.3,34.0,27.2
11900,Paya Lebar,2020.0,9.0,10.0,0.5,-,-,-,,,,7.5,    31.5,28.7,30.9,25.5
11901,Paya Lebar,2020.0,9.0,11.0,5.4,-,-,-,,,,10.3,    33.3,28.6,33.0,25.3
11902,Paya Lebar,2020.0,9.0,12.0,7.8,-,-,-,,,,6.7,    40.7,26.9,30.5,24.0
11903,Paya Lebar,2020.0,9.0,13.0,42.2,-,-,-,,,,4.4,    46.3,25.1,27.2,22.0
11904,Paya Lebar,2020.0,9.0,14.0,7.3,-,-,-,,,,4.2,    40.7,25.8,29.0,23.8
11905,Paya Lebar,2020.0,9.0,15.0,0.0,-,-,-,,,,6.3,    27.8,28.3,31.7,21.8
11906,Paya Lebar,2020.0,9.0,16.0,15.3,-,-,-,,,,9.7,    53.7,27.2,31.1,22.2
11907,Paya Lebar,2020.0,9.0,17.0,0.0,-,-,-,,,,9.0,    40.7,28.7,33.8,26.6
11908,Paya Lebar,2020.0,9.0,18.0,0.0,-,-,-,,,,11.5,    37.0,29.5,32.9,25.6
11909,Paya Lebar,2020.0,9.0,19.0,3.9,-,-,-,,,,10.5,    33.3,29.2,33.5,24.5
11910,Paya Lebar,2020.0,9.0,20.0,0.4,-,-,-,,,,7.5,-,29.7,32.6,27.0
11911,Paya Lebar,2020.0,9.0,21.0,5.1,-,-,-,,,,6.1,    25.9,27.0,29.4,25.3
11912,Paya Lebar,2020.0,9.0,22.0,0.0,-,-,-,,,,7.0,    27.8,28.2,32.2,25.8
11913,Paya Lebar,2020.0,9.0,23.0,0.0,-,-,-,,,,6.3,    27.8,29.5,33.8,24.6
11914,Paya Lebar,2020.0,9.0,24.0,16.9,-,-,-,,,,9.0,    29.6,29.1,32.3,25.2
11915,Paya Lebar,2020.0,9.0,25.0,3.3,-,-,-,,,,6.8,    50.0,29.3,33.2,23.7
11916,Paya Lebar,2020.0,9.0,26.0,46.5,-,-,-,,,,10.6,    31.5,26.7,30.0,23.4
11917,Paya Lebar,2020.0,9.0,27.0,7.3,-,-,-,,,,9.1,    27.8,27.2,29.9,23.8
11918,Paya Lebar,2020.0,9.0,28.0,0.0,     0.0,     0.0,     0.0,,,,8.3,    35.2,29.1,31.8,25.1
11919,Paya Lebar,2020.0,9.0,29.0,2.2,-,-,-,,,,7.5,    38.9,27.8,29.6,25.0
11920,Paya Lebar,2020.0,9.0,30.0,0.0,-,-,-,,,,6.4,    29.6,28.7,32.7,25.1
11921,Paya Lebar,2020.0,10.0,1.0,7.2,-,-,-,,,,4.9,22.2,27.4,30.7,25.6
11922,Paya Lebar,2020.0,10.0,2.0,3.0,-,-,-,,,,8.3,33.3,28.7,32.7,24.2
11923,Paya Lebar,2020.0,10.0,3.0,9.5,-,-,-,,,,13.5,35.2,28.4,32.1,24.8
11924,Paya Lebar,2020.0,10.0,4.0,0.0,-,-,-,,,,7.6,25.9,29.4,31.5,27.0
11925,Paya Lebar,2020.0,10.0,5.0,0.0,-,-,-,,,,7.3,29.6,29.9,33.3,27.3
11926,Paya Lebar,2020.0,10.0,6.0,0.0,-,-,-,,,,10.0,35.2,29.5,32.5,25.4
11927,Paya Lebar,2020.0,10.0,7.0,2.1,-,-,-,,,,10.0,35.2,29.3,33.2,25.9
11928,Paya Lebar,2020.0,10.0,8.0,6.7,-,-,-,,,,9.7,38.9,28.2,32.7,25.0
11929,Paya Lebar,2020.0,10.0,9.0,0.0,-,-,-,,,,10.6,24.1,28.6,30.3,23.8
11930,Paya Lebar,2020.0,10.0,10.0,10.4,-,-,-,,,,8.6,53.7,28.2,29.6,24.6
11931,Paya Lebar,2020.0,10.0,11.0,2.6,-,-,-,,,,12.7,40.7,28.4,31.7,25.2
11932,Paya Lebar,2020.0,10.0,12.0,0.0,-,-,-,,,,18.4,38.9,28.9,31.0,27.3
11933,Paya Lebar,2020.0,10.0,13.0,0.0,-,-,-,,,,10.1,33.3,29.9,32.7,27.9
11934,Paya Lebar,2020.0,10.0,14.0,2.0,-,-,-,,,,10.4,38.9,29.7,31.6,25.4
11935,Paya Lebar,2020.0,10.0,15.0,2.1,-,-,-,,,,11.9,40.7,29.1,32.8,25.5
11936,Paya Lebar,2020.0,10.0,16.0,4.4,-,-,-,,,,12.2,35.2,29.6,33.2,25.7
11937,Paya Lebar,2020.0,10.0,17.0,0.0,-,-,-,,,,9.9,29.6,30.4,33.6,27.8
11938,Paya Lebar,2020.0,10.0,18.0,2.9,-,-,-,,,,7.3,37.0,28.8,31.6,24.6
11939,Paya Lebar,2020.0,10.0,19.0,0.0,-,-,-,,,,7.5,38.9,29.7,32.7,26.2
11940,Paya Lebar,2020.0,10.0,20.0,0.0,-,-,-,,,,3.5,31.5,28.8,31.2,26.8
11941,Paya Lebar,2020.0,10.0,21.0,0.6,-,-,-,,,,7.3,31.5,29.6,33.3,25.3
11942,Paya Lebar,2020.0,10.0,22.0,8.0,-,-,-,,,,11.0,38.9,28.1,32.2,24.4
11943,Paya Lebar,2020.0,10.0,23.0,3.2,-,-,-,,,,6.1,25.9,29.5,33.1,26.8
11944,Paya Lebar,2020.0,10.0,24.0,0.4,-,-,-,,,,4.2,22.2,28.4,30.2,24.2
11945,Paya Lebar,2020.0,10.0,25.0,9.8,-,-,-,,,,7.9,38.9,29.3,33.7,24.6
11946,Paya Lebar,2020.0,10.0,26.0,7.7,-,-,-,,,,5.5,25.9,27.9,29.5,24.9
11947,Paya Lebar,2020.0,10.0,27.0,0.8,-,-,-,,,,6.2,40.7,30.5,34.6,27.2
11948,Paya Lebar,2020.0,10.0,28.0,1.9,-,-,-,,,,5.4,25.9,28.5,31.0,25.7
11949,Paya Lebar,2020.0,10.0,29.0,1.7,-,-,-,,,,6.6,27.8,28.8,32.8,25.6
11950,Paya Lebar,2020.0,10.0,30.0,0.0,-,-,-,,,,5.3,33.3,29.5,34.3,26.3
11951,Paya Lebar,2020.0,10.0,31.0,32.6,-,-,-,,,,6.5,33.3,28.1,33.9,25.1
11952,Paya Lebar,2020.0,11.0,1.0,0.0,0.0,0.0,0.0,,,,7.5,25.9,29.0,33.5,25.8
11953,Paya Lebar,2020.0,11.0,2.0,134.2,41.0,65.0,83.0,,,,5.6,53.7,27.5,34.2,22.6
11954,Paya Lebar,2020.0,11.0,3.0,0.2,0.0,0.0,0.0,,,,3.0,18.5,28.2,31.3,24.5
11955,Paya Lebar,2020.0,11.0,4.0,24.9,9.0,15.6,18.6,,,,3.9,27.8,26.2,27.8,24.2
11956,Paya Lebar,2020.0,11.0,5.0,0.0,0.0,0.0,0.0,,,,4.2,24.1,28.6,33.2,25.2
11957,Paya Lebar,2020.0,11.0,6.0,0.0,0.0,0.0,0.0,,,,4.9,24.1,29.6,33.2,24.2
11958,Paya Lebar,2020.0,11.0,7.0,66.7,28.8,37.8,45.2,,,,3.1,33.3,26.4,29.8,23.8
11959,Paya Lebar,2020.0,11.0,8.0,11.2,7.8,8.4,9.4,,,,3.2,38.9,27.0,30.6,24.6
11960,Paya Lebar,2020.0,11.0,9.0,0.3,0.2,0.2,0.2,,,,5.2,20.4,27.8,31.4,25.3
11961,Paya Lebar,2020.0,11.0,10.0,9.9,3.4,4.4,5.6,,,,2.8,25.9,27.5,29.9,24.5
11962,Paya Lebar,2020.0,11.0,11.0,0.0,0.0,0.0,0.0,,,,5.4,29.6,29.0,32.0,25.8
11963,Paya Lebar,2020.0,11.0,12.0,0.0,0.0,0.0,0.0,,,,8.3,25.9,30.3,34.9,27.8
11964,Paya Lebar,2020.0,11.0,13.0,0.0,0.0,0.0,0.0,,,,8.8,27.8,30.1,34.7,27.1
11965,Paya Lebar,2020.0,11.0,14.0,0.4,0.2,0.2,0.4,,,,7.9,27.8,29.1,32.1,26.9
11966,Paya Lebar,2020.0,11.0,15.0,24.0,3.8,5.6,6.0,,,,7.4,29.6,27.7,32.6,24.9
11967,Paya Lebar,2020.0,11.0,16.0,10.7,2.2,3.8,7.0,,,,13.2,38.9,28.3,33.0,25.4
11968,Paya Lebar,2020.0,11.0,17.0,19.0,10.4,11.2,11.8,,,,6.9,44.4,27.8,33.8,25.9
11969,Paya Lebar,2020.0,11.0,18.0,0.0,0.0,0.0,0.0,,,,5.6,22.2,29.4,33.8,25.8
11970,Paya Lebar,2020.0,11.0,19.0,2.0,2.4,2.4,2.4,,,,4.6,25.9,28.6,32.2,26.3
11971,Paya Lebar,2020.0,11.0,20.0,0.0,0.0,0.0,0.0,,,,4.6,24.1,28.7,33.7,26.3
11972,Paya Lebar,2020.0,11.0,21.0,25.2,15.6,18.2,19.0,,,,6.6,33.3,27.6,34.0,24.7
11973,Paya Lebar,2020.0,11.0,22.0,49.1,29.8,33.4,36.6,,,,4.9,37.0,26.8,33.2,24.6
11974,Paya Lebar,2020.0,11.0,23.0,57.3,40.6,43.8,44.0,,,,4.1,33.3,26.4,29.7,24.0
11975,Paya Lebar,2020.0,11.0,24.0,0.1,0.2,0.2,0.2,,,,4.1,16.7,26.6,28.8,25.2
11976,Paya Lebar,2020.0,11.0,25.0,0.0,0.0,0.0,0.0,,,,6.6,18.5,27.1,30.4,25.4
11977,Paya Lebar,2020.0,11.0,26.0,2.0,0.8,1.2,1.8,,,,4.3,14.8,26.9,28.5,25.3
11978,Paya Lebar,2020.0,11.0,27.0,0.1,0.2,0.2,0.2,,,,4.7,22.2,28.1,32.3,24.0
11979,Paya Lebar,2020.0,11.0,28.0,6.0,3.0,3.4,4.8,,,,3.2,22.2,27.1,30.2,24.2
11980,Paya Lebar,2020.0,11.0,29.0,0.0,0.0,0.0,0.0,,,,7.7,24.1,28.5,32.8,25.9
11981,Paya Lebar,2020.0,11.0,30.0,10.6,10.4,10.6,10.6,,,,4.8,55.6,27.7,32.1,24.6
11982,Paya Lebar,2020.0,12.0,1.0,0.0,0.0,0.0,0.0,,,,4.9,27.8,29.4,34.2,    25.7
11983,Paya Lebar,2020.0,12.0,2.0,0.6,0.6,0.6,0.6,,,,5.5,31.5,28.7,33.0,    25.0
11984,Paya Lebar,2020.0,12.0,3.0,58.9,30.0,42.2,43.2,,,,7.6,37.0,27.2,34.0,    24.4
11985,Paya Lebar,2020.0,12.0,4.0,8.6,4.4,4.4,4.6,,,,11.7,31.5,27.1,32.4,    25.1
11986,Paya Lebar,2020.0,12.0,5.0,0.0,0.2,0.2,0.2,,,,17.6,44.4,27.6,31.5,    26.0
11987,Paya Lebar,2020.0,12.0,6.0,0.2,0.0,0.0,0.0,,,,17.2,38.9,28.7,33.2,    26.3
11988,Paya Lebar,2020.0,12.0,7.0,6.7,12.2,13.0,16.0,,,,13.9,40.7,28.5,33.3,    25.5
11989,Paya Lebar,2020.0,12.0,8.0,3.7,2.8,2.8,2.8,,,,14.9,35.2,28.9,34.4,    25.9
11990,Paya Lebar,2020.0,12.0,9.0,21.6,15.6,20.6,21.2,,,,8.9,31.5,28.1,33.5,    24.3
11991,Paya Lebar,2020.0,12.0,10.0,6.1,2.4,3.4,5.8,,,,7.4,25.9,27.6,34.0,    24.6
11992,Paya Lebar,2020.0,12.0,11.0,0.2,0.4,0.4,0.4,,,,7.3,33.3,28.7,33.4,    24.8
11993,Paya Lebar,2020.0,12.0,12.0,35.1,19.6,26.2,30.0,,,,9.3,74.1,27.2,33.2,    22.7
11994,Paya Lebar,2020.0,12.0,13.0,1.6,0.8,1.0,1.0,,,,7.3,25.9,27.8,32.5,    24.8
11995,Paya Lebar,2020.0,12.0,14.0,27.8,15.2,17.6,19.8,,,,7.9,29.6,27.0,33.1,    24.0
11996,Paya Lebar,2020.0,12.0,15.0,8.8,6.6,6.6,7.6,,,,4.6,31.5,27.1,32.8,    24.9
11997,Paya Lebar,2020.0,12.0,16.0,18.8,10.4,10.6,10.8,,,,4.3,31.5,26.9,30.8,    24.6
11998,Paya Lebar,2020.0,12.0,17.0,6.2,7.4,7.4,7.4,,,,6.1,27.8,27.1,32.6,    23.9
11999,Paya Lebar,2020.0,12.0,18.0,4.8,1.6,2.6,3.6,,,,7.3,35.2,26.0,28.3,    23.7
12000,Paya Lebar,2020.0,12.0,19.0,0.0,0.0,0.0,0.0,,,,10.7,31.5,27.2,30.6,    24.8
12001,Paya Lebar,2020.0,12.0,20.0,1.7,2.2,3.2,3.2,,,,11.6,31.5,27.5,32.2,    25.4
12002,Paya Lebar,2020.0,12.0,21.0,2.7,4.0,4.0,4.0,,,,8.1,40.7,28.1,32.0,-
12003,Paya Lebar,2020.0,12.0,22.0,3.2,2.2,2.2,2.2,,,,11.1,31.5,28.4,33.6,    25.5
12004,Paya Lebar,2020.0,12.0,23.0,0.8,0.6,0.6,0.8,,,,8.4,31.5,28.4,32.4,    25.6
12005,Paya Lebar,2020.0,12.0,24.0,18.9,12.6,19.8,20.6,,,,6.1,27.8,27.4,30.3,    24.1
12006,Paya Lebar,2020.0,12.0,25.0,11.7,15.2,15.6,15.8,,,,5.6,29.6,28.7,33.7,    26.1
12007,Paya Lebar,2020.0,12.0,26.0,43.4,31.2,41.4,43.0,,,,10.4,29.6,27.9,33.0,    23.3
12008,Paya Lebar,2020.0,12.0,27.0,12.4,11.4,12.2,12.2,,,,9.1,31.5,27.1,33.0,    23.9
12009,Paya Lebar,2020.0,12.0,28.0,0.2,0.2,0.2,0.2,,,,13.7,33.3,28.3,32.6,    25.4
12010,Paya Lebar,2020.0,12.0,29.0,9.0,9.0,9.0,9.0,,,,8.4,27.8,26.9,31.5,    24.7
12011,Paya Lebar,2020.0,12.0,30.0,0.0,0.0,0.0,0.2,,,,11.9,37.0,28.2,33.2,    24.9
12012,Paya Lebar,2020.0,12.0,31.0,0.8,0.8,0.8,0.8,,,,11.9,29.6,27.7,32.2,    24.7
12013,Pulau Ubin,2020.0,1.0,1.0,0.0,0.0,0.0,0.0,27.6,31.3,25.0,7.6,31.0,,,
12014,Pulau Ubin,2020.0,1.0,2.0,0.0,0.0,0.0,0.0,27.4,30.6,24.8,6.8,30.6,,,
12015,Pulau Ubin,2020.0,1.0,3.0,0.0,0.0,0.0,0.0,27.6,31.6,24.8,7.2,31.7,,,
12016,Pulau Ubin,2020.0,1.0,4.0,0.0,0.0,0.0,0.0,27.3,31.2,25.4,9.0,33.1,,,
12017,Pulau Ubin,2020.0,1.0,5.0,0.0,0.0,0.0,0.0,27.4,32.2,24.8,8.3,27.7,,,
12018,Pulau Ubin,2020.0,1.0,6.0,7.0,2.8,2.8,2.8,26.1,32.0,23.9,6.8,32.8,,,
12019,Pulau Ubin,2020.0,1.0,7.0,4.2,1.4,1.8,3.2,25.9,29.6,23.6,7.6,28.8,,,
12020,Pulau Ubin,2020.0,1.0,8.0,0.2,0.2,0.2,0.2,27.4,31.7,24.6,8.3,29.9,,,
12021,Pulau Ubin,2020.0,1.0,9.0,0.0,0.0,0.0,0.0,27.6,31.6,25.6,7.9,30.6,,,
12022,Pulau Ubin,2020.0,1.0,10.0,5.2,5.0,5.2,5.2,26.7,30.6,23.5,5.0,33.5,,,
12023,Pulau Ubin,2020.0,1.0,11.0,0.0,0.0,0.0,0.0,27.1,30.7,24.5,5.0,20.9,,,
12024,Pulau Ubin,2020.0,1.0,12.0,0.0,0.0,0.0,0.0,27.5,32.7,24.5,5.8,22.3,,,
12025,Pulau Ubin,2020.0,1.0,13.0,0.0,0.0,0.0,0.0,27.1,32.3,24.0,6.8,24.8,,,
12026,Pulau Ubin,2020.0,1.0,14.0,0.0,0.0,0.0,0.0,27.1,31.7,23.9,6.8,27.0,,,
12027,Pulau Ubin,2020.0,1.0,15.0,0.0,0.0,0.0,0.0,27.6,32.0,25.0,7.2,25.2,,,
12028,Pulau Ubin,2020.0,1.0,16.0,0.0,0.0,0.0,0.0,27.8,32.0,25.8,6.8,24.1,,,
12029,Pulau Ubin,2020.0,1.0,17.0,0.0,0.0,0.0,0.0,27.8,32.7,24.4,7.2,27.0,,,
12030,Pulau Ubin,2020.0,1.0,18.0,0.0,0.0,0.0,0.0,27.8,32.2,25.0,6.8,26.6,,,
12031,Pulau Ubin,2020.0,1.0,19.0,0.0,0.0,0.0,0.0,28.1,32.3,25.0,7.2,26.3,,,
12032,Pulau Ubin,2020.0,1.0,20.0,0.0,0.0,0.0,0.0,28.1,32.9,26.2,7.9,25.9,,,
12033,Pulau Ubin,2020.0,1.0,21.0,54.0,19.4,21.2,33.2,26.1,27.9,24.0,6.5,26.3,,,
12034,Pulau Ubin,2020.0,1.0,22.0,0.0,0.0,0.0,0.0,27.9,31.9,25.3,8.3,28.8,,,
12035,Pulau Ubin,2020.0,1.0,23.0,0.0,0.0,0.0,0.0,27.9,31.7,24.9,7.2,26.3,,,
12036,Pulau Ubin,2020.0,1.0,24.0,0.0,0.0,0.0,0.0,27.5,31.5,24.4,7.6,29.5,,,
12037,Pulau Ubin,2020.0,1.0,25.0,0.0,0.0,0.0,0.0,27.2,32.2,23.8,6.1,22.7,,,
12038,Pulau Ubin,2020.0,1.0,26.0,0.0,0.0,0.0,0.0,27.5,32.4,24.2,5.8,22.3,,,
12039,Pulau Ubin,2020.0,1.0,27.0,48.2,24.0,38.4,47.2,27.0,31.3,24.9,4.7,17.6,,,
12040,Pulau Ubin,2020.0,1.0,28.0,0.0,0.0,0.0,0.0,27.9,33.1,24.5,4.7,21.6,,,
12041,Pulau Ubin,2020.0,1.0,29.0,14.6,10.2,10.8,12.0,26.4,30.6,23.5,4.7,25.9,,,
12042,Pulau Ubin,2020.0,1.0,30.0,0.2,0.2,0.2,0.2,26.7,30.7,23.2,5.4,22.7,,,
12043,Pulau Ubin,2020.0,1.0,31.0,0.0,0.0,0.0,0.0,27.8,31.5,25.1,7.2,31.0,,,
12044,Pulau Ubin,2020.0,2.0,1.0,0.0,0.0,0.0,0.0,27.9,31.1,25.3,8.6,29.2,,,
12045,Pulau Ubin,2020.0,2.0,2.0,0.0,0.0,0.0,0.0,27.6,31.2,25.9,9.0,36.4,,,
12046,Pulau Ubin,2020.0,2.0,3.0,0.0,0.0,0.0,0.0,27.6,31.5,24.9,7.6,25.6,,,
12047,Pulau Ubin,2020.0,2.0,4.0,0.0,0.0,0.0,0.0,26.9,31.4,23.3,6.5,24.5,,,
12048,Pulau Ubin,2020.0,2.0,5.0,0.0,0.0,0.0,0.0,27.1,32.0,22.9,6.5,26.6,,,
12049,Pulau Ubin,2020.0,2.0,6.0,0.0,0.0,0.0,0.0,27.8,32.0,24.8,7.6,27.7,,,
12050,Pulau Ubin,2020.0,2.0,7.0,0.0,0.0,0.0,0.0,27.6,31.3,25.3,8.3,30.6,,,
12051,Pulau Ubin,2020.0,2.0,8.0,0.0,0.0,0.0,0.0,27.0,31.7,23.2,5.8,25.6,,,
12052,Pulau Ubin,2020.0,2.0,9.0,15.4,6.6,6.8,6.8,25.7,29.8,23.7,5.0,27.4,,,
12053,Pulau Ubin,2020.0,2.0,10.0,0.2,0.2,0.2,0.2,26.8,31.5,23.8,4.7,21.6,,,
12054,Pulau Ubin,2020.0,2.0,11.0,4.6,2.8,3.0,3.0,26.6,30.8,24.6,4.0,21.2,,,
12055,Pulau Ubin,2020.0,2.0,12.0,0.2,0.2,0.2,0.2,27.6,32.0,24.8,5.0,22.0,,,
12056,Pulau Ubin,2020.0,2.0,13.0,0.6,0.6,0.6,0.6,28.0,32.1,25.4,6.5,24.8,,,
12057,Pulau Ubin,2020.0,2.0,14.0,0.0,0.0,0.0,0.0,27.8,32.1,24.8,5.8,22.7,,,
